9.941723344827758879e+00,1.301186670317527216e+01,7.534667116577235646e+00,1.684541470054152867e+01,5.311938331958486970e+00,2.519017017999778929e+01,3.253384224884436549e+01,-1.516532197249154912e+01,6.826590129568375076e+00,4.620985436862595108e+00,-1.012121086575806217e+01,2.044388268707376710e+01,-1.390041825319180369e+01,2.286112210920482113e+01,-1.115587509412003131e+00,-1.824294252633489322e+00
6.789881034431530793e+00,4.019861388729941254e+00,-1.810177219899832224e+01,-4.108345350832810716e+00,6.961772408217565378e+00,1.997987617354396894e+00,-1.820354441123534528e+01,-1.817592850307044827e+01,-1.298252188658537420e+01,1.987336600039608880e+00,-2.494782038999733942e+00,-9.893463392379995280e-01,3.157158117723854129e+00,7.284038071023174465e-02,-2.731645022279035828e+00,5.701184166033665512e+00
-7.501683645927577970e+00,-1.747126389209348574e+01,-4.130799074720137298e+00,-2.040706198719260200e+01,-9.442423538868485622e+00,-8.751489435468373657e+00,-1.262317313618806303e+01,-1.346027769582649025e+00,1.332516793521323528e+01,-2.808683627035920782e+00,6.229812083846414161e+00,-1.194864954187196915e+01,1.469289182941186045e+00,-6.354832110316708249e-01,-5.025840305082380333e+00,-1.995395743694513158e+01
7.254255925956844209e+00,1.656086153493317781e+00,5.269412562634114394e+00,9.225706673260862800e+00,3.546516147147023013e+00,2.011820745543015931e+01,1.810545542871854607e+01,7.043747612258791868e+00,-7.762607429421307659e-01,6.041183643246309742e+00,5.563215262511445047e-02,1.172082814153409558e+01,-8.440354012422361052e+00,1.652159639828009574e+01,-3.893024895052188850e+00,1.019903729220172250e+00
6.766247904115786582e+00,-2.985385260796961404e+01,1.700512850678592969e+01,-1.273928319890917216e+01,3.041652400095628295e+01,2.958679504353102008e+00,2.196622508401034679e+00,-2.246102025343312292e+01,-5.045346921100880344e+00,4.475656065121593308e+00,-6.502036504079544699e+00,1.954011621757605255e+01,8.332498292828475428e+00,9.824024522517046165e+00,2.078019132962176219e+00,1.952314139696454376e+01
3.300522031787982424e+00,1.216091602471124311e+01,-7.663532731940940756e-01,2.819473507276033963e+00,7.863457777266724236e+00,-5.959574147658837973e+00,1.184378896839467465e+01,-2.575436624947141651e-01,-2.544276567865784155e+00,7.584342549753258389e+00,6.403012662666145438e-01,5.560167864959947082e+00,1.336790644170609554e-01,-3.810344332021727620e+00,-1.391898124233037493e-02,-2.978893007225936529e+00
1.397825171773296127e+01,8.730789596143134546e+00,1.021400188572220102e+01,1.970036255121571855e+01,-9.655304177206538996e-02,5.197466489580861548e+00,-2.976967099891493973e+01,5.918281967535070187e+00,-1.362847116053842278e+01,-1.411757552128917403e+00,1.642770133147962142e+01,-3.638432275203694388e+00,7.384959586861000069e+00,1.465045869424258207e+01,-2.020459769465418276e+00,6.095872413284785019e+00
-1.838176897625070749e+00,-3.216275231282800906e+00,1.112250623047524378e+01,-1.731142541114267130e+00,6.311942189629379918e+00,-9.027029538889197013e+00,-1.295926712671535164e+01,4.981838151615242793e+00,1.424082638081387131e+01,9.312795526614251473e-01,5.600772216438581808e+00,-4.139627990237342736e+00,-1.415848149467778594e+00,-2.052599262793986767e+01,-2.709228970534518499e+00,2.373549025426367365e+00
-1.302052093407966105e+01,-2.126649232044536930e+00,-1.912062329596276911e+01,3.722165387693427974e+00,-5.702436211981011027e+00,-7.907419817615862101e+00,-5.071877416126960192e+00,1.422368345309989301e+01,-9.782164131320191913e+00,-1.279086422128208689e+01,1.753586110527755437e+01,-1.575013496662973633e+00,-2.395199829628250843e+00,-1.695718509681513098e+01,2.049557036832525991e+00,-8.727407397768956798e+00
-2.615554726906852867e+00,7.441384178033999319e+00,-6.520972193632223579e+00,4.307408896388419173e+00,9.463004681538219387e+00,-1.015288449778315538e+01,-2.395128627100406504e+01,-2.604126938627982835e+00,-9.302220022863535220e+00,-1.193916982058293330e+00,-1.181647086542262581e+00,1.833161997659550124e+00,-1.935174007385864758e-01,4.164000369697807180e+00,2.380319915727861169e+00,7.738506252426750720e+00
1.053391050052059441e+01,-4.458500499282227025e+00,-5.195096022259550139e+00,-1.536236282617507110e+00,1.766517940841259016e+00,-6.790137237359605393e+00,-1.469989860181271091e+01,-2.653981249219916183e+00,5.221594640555896838e+00,3.376747683513026121e+00,8.862346241774652356e-01,-1.058977337226722781e+01,-4.083143579835808445e-01,4.161788561473042769e+00,4.057357172506328880e+00,-4.336802547856688506e+00
8.276420321588837226e+00,-3.950761708607340772e+00,2.376616964405883792e+01,2.127003338612249550e+01,1.211034954417379872e+01,-2.448760747918123037e+00,-3.848737234215381875e+01,-1.143348415678568486e+00,4.987689514849261485e+00,1.222660083140696763e+01,4.983946731952872966e+00,-1.188795173288114526e+01,6.594045025274363425e+00,4.795295118075442176e+00,-1.172067401004579779e+01,-9.765020677057549836e-01
1.128994529831784455e+01,6.634823804961758054e-01,1.822829606810848802e+01,1.027821421174553507e+01,1.435416889658565154e+01,3.706423390729466583e+00,-2.026429483210751314e+01,-1.254871988518471859e+01,3.434798649829958528e+00,3.696372371148610281e+00,-1.109565266646053772e+01,-1.846848381215277390e+00,6.694037847501432825e-01,1.510586645644774251e+01,-5.919282972393880016e+00,5.100840531819081036e+00
9.551199210336303036e-01,5.343159654685637250e+00,8.646865095962239067e+00,-5.200016080208676783e+00,-7.072532965801803684e+00,-1.284420787756229210e+01,1.164552447655973744e+01,-7.669176406075604469e+00,1.073178699577203865e+01,-7.132411571492183633e+00,-2.822620631439946237e+00,2.840372671565518203e+00,1.128735779319343324e+00,-1.393471286905415063e+01,-9.157978247056684395e+00,-5.606332687944907356e+00
-9.305641456187796479e+00,-1.279854003253665162e+01,-2.197276869884736783e+01,-1.646522700640082348e+01,-5.404865851754304451e+00,-6.745016673530340512e+00,-7.703314423857961835e+00,-1.107495433119645600e+00,-3.213575460388346627e+00,-2.884169042415598572e+00,1.508204581852500326e+01,-3.959373381701648764e+00,3.728028128286904330e+00,2.658566590390682993e+00,-7.575240533484359773e+00,-2.587670601322382424e+01
-4.713457342186011090e+00,-8.317276069933240978e-02,1.077546368950566169e+01,-7.868564526420724015e+00,-7.823842005556740364e-01,-8.185693657954875135e+00,-2.957801792558643328e+01,2.813805968569278004e+00,7.035378636278540654e+00,7.507854456381937602e+00,1.935486297473242345e+01,-1.137699005340422787e+01,3.250127401647479264e+00,2.603717248675721407e+00,2.478584309784872541e+00,-1.644872323661910585e+01
1.078068995652363249e+01,6.452695258013299906e+00,4.316350324866899513e+00,4.464189009404768704e+00,1.204713438917236257e+00,2.093718640145679188e+01,2.635168270177777572e+01,6.171758610483972340e+00,-2.003480890617352461e+00,2.380502582796304889e+00,-7.085006862310230247e-01,1.543754454902984463e+01,-9.150402776919001724e+00,2.060407255961020567e+01,-6.795868876797823255e+00,3.834142710527729037e+00
-2.466639239331366973e+00,-6.680788217930768269e+00,-1.086967430864988771e+01,-9.537738340850786756e+00,-6.868830114323378311e+00,1.941953866239655468e+01,2.234216911033399811e+01,-7.248666747783427233e+00,-1.009921296515561551e+01,-1.030548174893712599e+01,-1.403306060293180835e+00,9.978561463042066038e+00,1.964380977581767218e-01,1.544238993482153610e+01,-5.139446744341610973e+00,-1.212581751143417819e+01
7.568560910196504565e+00,-4.276836298972886752e+00,8.421192175490894272e+00,-1.571660546656337232e+01,-9.012049476960887873e+00,5.462621171542277665e+00,1.198676660038819719e+01,-9.177414685958140694e+00,8.176370112180116223e+00,-4.477968376602753153e+00,-6.230668181175895715e-01,-6.438044065460347021e+00,3.906346239158843492e+00,2.535441953384762570e+01,-3.430340148778176612e+00,-1.186432739631440114e+01
3.650263112960901335e+00,3.298478313376113302e+00,6.495185874785072144e+00,8.665573947920016451e+00,-2.972822427139777623e+00,9.316469864917948485e+00,-9.215844450613415617e+00,5.808350509057965461e+00,1.716613849928798619e+00,-4.430452447474328426e-01,9.501439980019412701e+00,-5.387176021130707149e+00,-1.431510574439238015e+00,9.705429976996219343e-01,-2.065100024473744078e+00,7.359807308625700983e-01
3.221792163169383993e+00,2.205730842981546758e+00,-7.883406102153442951e-01,1.495425919065567300e+01,-4.512129417853802060e+00,3.681949290035776201e+00,-1.992953627489029600e+01,-1.446441503003815221e+01,-1.243986791358536159e+01,-4.561122990858239135e+00,-5.679422551166696032e+00,-7.665558509286670485e+00,8.922750693043337122e+00,-1.460609796148285966e+01,4.075703321734273743e+00,1.367616253617901378e+01
-8.285961783494524724e+00,6.925218800908449879e+00,8.014365293432099691e+00,1.245517704864160358e+01,-3.977978067295456555e+00,-4.281983785199805048e+00,-4.009983285138490672e+00,-1.730701023009196593e+00,4.222467379166947588e+00,-2.187924822506416844e-01,-9.807074507786962769e+00,-5.718477387498690057e+00,8.709739217573873038e-01,-1.386227818842399095e+01,-1.218349211196509074e+00,4.550233482035006105e+00
6.527829805587803236e+00,2.578682465858332051e+00,-1.617134191055284109e+00,-1.836514447171970943e+01,2.041515351218678553e+00,1.437131835804060742e+01,2.364107572539877111e+01,-7.022036816278101945e+00,1.766432674839137462e+00,3.075803928931764464e+00,-1.293269539518353994e+01,7.141353368437795446e+00,-2.098079012528036191e+00,1.177343798146347176e+01,-4.477215337530899397e+00,-3.317247407147440263e+00
6.769779870807482780e+00,6.096735554100874976e-01,1.201488129942392646e+01,-1.571209316311204063e+01,2.792755877323391256e-02,1.350139805157874484e+01,9.158152890299740889e+00,-5.391258023330792071e+00,4.277122902190368059e+00,5.746725819781291378e+00,4.968887652823712919e+00,-4.906112690493257489e+00,-6.498984545182149297e-01,2.158222941616621426e+01,-6.151951559923135804e+00,-9.423495148627624829e+00
1.220602975687059111e+00,-1.275169647941727824e+00,6.946687309934308274e+00,-2.328437561867819028e+00,-1.078914968711256472e+00,4.987691348330498542e+00,8.407835810960211376e+00,-1.950750629454681473e+00,6.680249284314276892e-01,1.769427242143890355e+00,-7.558934953516023292e+00,3.622319108279661748e+00,7.152770983340122068e-01,3.295651464381727180e+00,-1.903916776665192101e-01,2.041581007255151459e+00
2.550796323944136912e+00,2.654183548840440832e+00,9.069261075525821170e+00,-8.655260240755415779e-01,-3.280061165667520484e+00,4.158544825105678910e+00,1.750492852465576021e+01,-1.340363525891786622e+01,8.271029357395283554e+00,-1.784527344807235627e+00,-1.835420930329679479e+01,1.036849250091550712e+00,-6.748031916371100003e-01,8.720873473737423609e+00,-5.516342737907384830e+00,-2.358074732023574871e+00
6.743269983829254244e+00,-5.619817190477064628e+00,2.283084922877739942e+01,1.730639894986689686e+00,1.146697720964054312e+01,2.026445578029980865e+01,1.958519512760767256e+01,-1.936889379525749799e+00,3.056931852553602447e+00,1.708454230126658091e+00,-3.198175148202177631e+00,9.779507553801003894e+00,-9.362052949184596073e-01,2.380713015687487655e+01,-5.074715636854198131e+00,8.101391246747068564e+00
-7.576927359705280196e+00,8.035966062707505131e+00,5.825655646404873877e+00,8.302594815510575543e-01,3.557815609145963620e+00,8.038169439317325526e+00,2.673572918743645221e+00,1.247100619060219984e+01,-1.321743920490345392e+00,-3.103282711877842992e+00,9.224231866018661741e-02,-2.589893999862055374e+00,-6.355864810356419703e+00,4.616972749214299787e-01,1.907570430770269443e+00,4.982700235207040862e+00
-8.893529195627559503e+00,-5.882915670982166390e+00,-4.882823576749276029e+00,-2.030337268564312581e+01,-3.689325553335050856e+00,-2.773169340698992791e+00,1.561191088443371733e+00,1.692642023186285538e+00,1.037657600983593476e+01,-2.478232838601565291e+00,4.110685807720019902e+00,-5.957292364451183264e-01,5.365585761768856266e-01,-9.756645235365569491e+00,-4.330561801058729898e+00,-1.476317081265328746e+01
-1.259558706008664153e+00,7.959271712551891920e-01,-4.528832412927808804e+00,6.258391800180953535e-01,5.395310238332137409e+00,7.138480134249637565e+00,1.176562782552860575e+01,-7.917264931343539480e+00,-4.071494068268200373e+00,2.557044057605225795e+00,-4.203429959595099241e+00,5.466884787847118510e+00,-1.438801695737252029e+00,2.211868559983919624e+00,-3.821644767902931505e+00,-2.297105622994012553e+00
9.476430749518874208e+00,-1.332020676383275815e+00,2.691265753386778314e+01,1.353609369658535400e+01,1.212313071877180626e+01,1.026569890721984279e+01,-2.160739602343448240e+01,-1.216204757824929494e+01,4.378373587481718232e+00,8.924485516669168561e+00,-2.338527168605676110e+00,-9.378706849450935579e+00,6.855504113419610412e+00,1.215479468523898099e+01,-1.167893419559091228e+01,2.167160512376819614e+00
-3.307956521376524073e+00,5.218674650394572012e+00,-2.695354269383881451e+00,1.416769357270275442e+01,-4.744153238384072324e-01,5.449195842657080568e+00,-4.588623110931462357e+00,-5.229790488604391108e+00,-4.123071840486791650e-02,-8.241617947913596254e+00,-8.193051229507853250e+00,-1.004522754721507738e+01,9.404181940724833932e-01,-2.745203707072845667e+00,2.938933727815387975e+00,7.879818349509658759e+00
